"Space Name","Location Name","Record Date","Max. Occupancy","Avg. Occupancy","Ins","Outs"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 14:30:00","479","471.8666666666667","41","52"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 14:45:00","461","445.8","94","132"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 15:00:00","441","432.8","61","46"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 15:15:00","441","432.8666666666667","23","45"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 15:30:00","440","426.8666666666667","42","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 15:45:00","460","446.06666666666666","113","95"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 16:00:00","462","457.6","44","47"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 16:15:00","455","450.1333333333333","36","41"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 16:30:00","448","438.46666666666664","28","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 16:45:00","434","430.6666666666667","49","55"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 17:00:00","433","423.6666666666667","41","53"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 17:15:00","421","409.53333333333336","21","48"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 17:30:00","400","390.26666666666665","25","41"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 17:45:00","377","370.8666666666667","40","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 18:00:00","375","364.93333333333334","37","52"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 18:15:00","357","340.06666666666666","21","63"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 18:30:00","319","315.8","12","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 18:45:00","311","300.73333333333335","10","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 19:00:00","294","284.6666666666667","27","41"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 19:15:00","287","284.53333333333336","23","22"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 19:30:00","288","281.6","27","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 19:45:00","295","289.4","17","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 20:00:00","289","281.8666666666667","8","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 20:15:00","279","277.1333333333333","18","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 20:30:00","284","282.1333333333333","16","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 20:45:00","289","287","11","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 21:00:00","291","288.8","18","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 21:15:00","290","282.46666666666664","4","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 21:30:00","279","276.73333333333335","6","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 21:45:00","279","272.26666666666665","7","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 22:00:00","266","259.53333333333336","5","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 22:15:00","252","248.73333333333332","1","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 22:30:00","244","242.4","2","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 22:45:00","243","241.2","6","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 23:00:00","236","229.8","5","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 23:15:00","225","221.93333333333334","1","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 23:30:00","220","217.2","1","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-24 23:45:00","216","213.86666666666667","4","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 00:00:00","213","210.8","0","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 00:15:00","212","208.06666666666666","4","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 00:30:00","203","199.93333333333334","0","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 00:45:00","198","194.06666666666666","1","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 01:00:00","180","174.4","0","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 01:15:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 01:30:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 01:45:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 02:00:00","174","173.93333333333334","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 02:15:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 02:30:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 02:45:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 03:00:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 03:15:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 03:30:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 03:45:00","174","174","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 05:45:00","0","0","0","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 06:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 06:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 06:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 06:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 07:00:00","1","0.4666666666666667","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 07:15:00","2","1.1333333333333333","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 07:30:00","6","4.066666666666666","6","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 07:45:00","15","6","12","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 08:00:00","36","27.2","24","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 08:15:00","40","36.86666666666667","9","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 08:30:00","47","42.53333333333333","12","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 08:45:00","78","59.2","37","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 09:00:00","97","92.13333333333334","26","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 09:15:00","115","109.53333333333333","20","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 09:30:00","123","120.53333333333333","11","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 09:45:00","157","134.53333333333333","69","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 10:00:00","184","168.73333333333332","41","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 10:15:00","188","185.93333333333334","17","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 10:30:00","203","196.73333333333332","35","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 10:45:00","234","214.26666666666668","81","51"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 11:00:00","264","253.6","69","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 11:15:00","278","270.73333333333335","25","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 11:30:00","306","295.93333333333334","43","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 11:45:00","319","310.3333333333333","108","95"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 12:00:00","348","339.93333333333334","82","58"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 12:15:00","358","353.3333333333333","35","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 12:30:00","371","360.6","40","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 12:45:00","369","364","83","83"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 13:00:00","391","380.73333333333335","65","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 13:15:00","408","400.3333333333333","54","38"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 13:30:00","429","419.6","52","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 13:45:00","422","407.06666666666666","98","117"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 14:00:00","423","413.06666666666666","59","37"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 14:15:00","435","431.8","36","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 14:30:00","438","432.3333333333333","43","41"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 14:45:00","431","412.6","82","110"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 15:00:00","418","413.26666666666665","58","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 15:15:00","431","426.8","36","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 15:30:00","433","428.73333333333335","26","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 15:45:00","442","430.26666666666665","95","85"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 16:00:00","447","441.1333333333333","30","37"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 16:15:00","438","433.1333333333333","31","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 16:30:00","431","419.6","31","54"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 16:45:00","409","402","58","75"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 17:00:00","391","378.06666666666666","34","49"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 17:15:00","382","377.8666666666667","36","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 17:30:00","381","370.26666666666665","9","30"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 17:45:00","363","344.6666666666667","47","75"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 18:00:00","332","321.1333333333333","22","37"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 18:15:00","315","306.06666666666666","23","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 18:30:00","299","293.06666666666666","21","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 18:45:00","293","290.93333333333334","18","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 19:00:00","288","281.06666666666666","16","37"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 19:15:00","288","281.06666666666666","30","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 19:30:00","285","278.6666666666667","4","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 19:45:00","270","266.8","18","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 20:00:00","267","264.4","14","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 20:15:00","264","255.53333333333333","6","18"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 20:30:00","253","251.13333333333333","11","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 20:45:00","254","251.86666666666667","11","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 21:00:00","252","247.93333333333334","13","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 21:15:00","243","239.73333333333332","5","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 21:30:00","235","232.13333333333333","7","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 21:45:00","230","228.53333333333333","7","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 22:00:00","228","221.73333333333332","5","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 22:15:00","215","212.26666666666668","3","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 22:30:00","207","203.86666666666667","0","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 22:45:00","202","199.66666666666666","10","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 23:00:00","199","196.73333333333332","3","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 23:15:00","198","196.26666666666668","3","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 23:30:00","194","189.66666666666666","3","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-25 23:45:00","184","181.93333333333334","2","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 00:00:00","180","178.66666666666666","0","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 00:15:00","178","173.8","0","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 00:30:00","169","168.66666666666666","0","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 00:45:00","167","162.2","0","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 01:00:00","158","152.2","0","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 01:15:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 01:30:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 01:45:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 02:00:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 02:15:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 02:30:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 02:45:00","151","150.93333333333334","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 03:00:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 03:15:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 03:30:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 03:45:00","151","151","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 05:45:00","0","0","0","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 06:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 06:15:00","1","0.5333333333333333","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 06:30:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 06:45:00","2","1.1333333333333333","3","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 07:00:00","2","2","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 07:15:00","2","2","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 07:30:00","2","1.4","1","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 07:45:00","7","3.066666666666667","8","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 08:00:00","23","16.066666666666666","17","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 08:15:00","35","30.6","17","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 08:30:00","44","38.733333333333334","11","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 08:45:00","66","55.4","25","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 09:00:00","82","75.6","17","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 09:15:00","94","87.86666666666666","17","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 09:30:00","117","106.73333333333333","31","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 09:45:00","153","132.33333333333334","55","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 10:00:00","192","174.46666666666667","53","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 10:15:00","218","204.73333333333332","33","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 10:30:00","239","227.26666666666668","42","18"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 10:45:00","284","261","79","34"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 11:00:00","330","303","100","70"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 11:15:00","318","314.3333333333333","23","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 11:30:00","326","317.2","42","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 11:45:00","331","325","65","69"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 12:00:00","337","325.8","56","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 12:15:00","360","348.1333333333333","45","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 12:30:00","379","365.1333333333333","55","44"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 12:45:00","372","364.2","90","90"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 13:00:00","396","379.8","62","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 13:15:00","422","410.3333333333333","58","35"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 13:30:00","424","418.3333333333333","41","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 13:45:00","431","417.06666666666666","99","86"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 14:00:00","434","431.2","61","60"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 14:15:00","447","439.06666666666666","49","34"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 14:30:00","452","445.8","46","45"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 14:45:00","449","420.8666666666667","87","130"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 15:00:00","435","420.2","67","38"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 15:15:00","435","430.2","28","30"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 15:30:00","444","434.46666666666664","48","49"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 15:45:00","430","413.3333333333333","48","74"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 16:00:00","429","421.06666666666666","70","57"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 16:15:00","424","419.06666666666666","19","24"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 16:30:00","414","403.6666666666667","22","40"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 16:45:00","399","378.1333333333333","49","83"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 17:00:00","358","345.1333333333333","38","55"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 17:15:00","345","334.1333333333333","25","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 17:30:00","331","325.8666666666667","28","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 17:45:00","325","304.46666666666664","25","67"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 18:00:00","278","268.26666666666665","11","33"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 18:15:00","257","249.6","11","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 18:30:00","242","237.46666666666667","13","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 18:45:00","231","222.2","18","32"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 19:00:00","226","222.86666666666667","15","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 19:15:00","219","215.33333333333334","16","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 19:30:00","213","210.26666666666668","13","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 19:45:00","215","208.4","14","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 20:00:00","212","206.66666666666666","9","22"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 20:15:00","198","196.53333333333333","10","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 20:30:00","203","198.13333333333333","14","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 20:45:00","202","197.06666666666666","19","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 21:00:00","200","197.8","8","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 21:15:00","196","192.53333333333333","3","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 21:30:00","188","187","3","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 21:45:00","188","186.66666666666666","5","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 22:00:00","188","185.8","3","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 22:15:00","186","184.6","5","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 22:30:00","183","179.6","3","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 22:45:00","178","174.6","5","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 23:00:00","173","169.86666666666667","1","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 23:15:00","168","166.66666666666666","1","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 23:30:00","166","163.66666666666666","0","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-26 23:45:00","161","160.13333333333333","7","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 00:00:00","159","158.33333333333334","0","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 00:15:00","154","151.33333333333334","2","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 00:30:00","149","147.33333333333334","2","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 00:45:00","141","136.66666666666666","0","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 01:00:00","128","122.6","0","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 01:15:00","122","122","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-27 01:30:00","122","122","0","0"
